year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,aggravated_assault,arson,burglary,larceny_theft,motor_vehicle_theft,murder,robbery,sexual_assault,aggravated_assault_rate,arson_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate,murder_rate,robbery_rate,sexual_assault_rate
2001,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,531215,1244.0,122.0,2165.0,9177.0,910.0,9.0,351.0,166.0,234.2,23.0,407.6,1727.5,171.3,1.7,66.1,31.2
2001,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,61736,96.0,9.0,381.0,1442.0,109.0,1.0,12.0,27.0,155.5,14.6,617.1,2335.8,176.6,1.6,19.4,43.7
2001,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,280805,914.0,70.0,3510.0,11958.0,1242.0,16.0,505.0,209.0,325.5,24.9,1250.0,4258.5,442.3,5.7,179.8,74.4
2001,102,203.0,Woodford,11,Central,Mostly Rural,54.9,35557,101.0,3.0,112.0,282.0,19.0,4.0,0.0,25.0,284.1,8.4,315.0,793.1,53.4,11.2,0.0,70.3
2002,1,1.0,Adams,8,Central,Mostly Urban,32.6,67765,201.0,8.0,368.0,1571.0,54.0,0.0,26.0,30.0,296.6,11.8,543.1,2318.3,79.7,0.0,38.4,44.3
2002,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9398,130.0,9.0,104.0,258.0,10.0,0.0,11.0,7.0,1383.3,95.8,1106.6,2745.3,106.4,0.0,117.0,74.5
2002,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17794,19.0,0.0,38.0,174.0,10.0,0.0,2.0,1.0,106.8,0.0,213.6,977.9,56.2,0.0,11.2,5.6
2002,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,44508,27.0,6.0,220.0,721.0,60.0,0.0,6.0,26.0,60.7,13.5,494.3,1619.9,134.8,0.0,13.5,58.4
2002,5,9.0,Brown,8,Central,Mostly Urban,41.1,6831,15.0,2.0,9.0,19.0,1.0,0.0,0.0,1.0,219.6,29.3,131.8,278.1,14.6,0.0,0.0,14.6
2002,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34995,36.0,5.0,153.0,453.0,15.0,0.0,8.0,5.0,102.9,14.3,437.2,1294.5,42.9,0.0,22.9,14.3
2002,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4974,26.0,0.0,21.0,38.0,2.0,0.0,0.0,1.0,522.7,0.0,422.2,764.0,40.2,0.0,0.0,20.1
2002,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16365,34.0,1.0,42.0,201.0,5.0,1.0,0.0,5.0,207.8,6.1,256.6,1228.2,30.6,6.1,0.0,30.6
2002,9,17.0,Cass,8,Central,Mostly Rural,52.1,13531,53.0,1.0,17.0,202.0,8.0,0.0,0.0,5.0,391.7,7.4,125.6,1492.9,59.1,0.0,0.0,37.0
2002,10,19.0,Champaign,6,Central,Mostly Urban,12.7,183102,994.0,41.0,1859.0,4250.0,241.0,5.0,206.0,132.0,542.9,22.4,1015.3,2321.1,131.6,2.7,112.5,72.1
2002,11,21.0,Christian,4,Central,Mostly Urban,43.5,35022,77.0,4.0,157.0,591.0,41.0,0.0,0.0,9.0,219.9,11.4,448.3,1687.5,117.1,0.0,0.0,25.7
2002,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16904,45.0,2.0,54.0,144.0,15.0,0.0,0.0,4.0,266.2,11.8,319.5,851.9,88.7,0.0,0.0,23.7
2002,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14147,6.0,5.0,55.0,239.0,25.0,0.0,0.0,3.0,42.4,35.3,388.8,1689.4,176.7,0.0,0.0,21.2
2002,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35719,38.0,4.0,80.0,462.0,16.0,0.0,5.0,11.0,106.4,11.2,224.0,1293.4,44.8,0.0,14.0,30.8
2002,15,29.0,Coles,5,Central,Mostly Urban,24.3,52013,98.0,11.0,315.0,803.0,40.0,0.0,11.0,31.0,188.4,21.1,605.6,1543.8,76.9,0.0,21.1,59.6
2002,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5355574,27056.0,1429.0,38867.0,158253.0,33523.0,736.0,20940.0,2724.0,505.2,26.7,725.7,2954.9,625.9,13.7,391.0,50.9
2002,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20086,36.0,6.0,67.0,364.0,17.0,0.0,1.0,9.0,179.2,29.9,333.6,1812.2,84.6,0.0,5.0,44.8
2002,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11051,21.0,3.0,41.0,87.0,7.0,0.0,0.0,3.0,190.0,27.1,371.0,787.3,63.3,0.0,0.0,27.1
2002,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,92449,151.0,18.0,408.0,2145.0,79.0,3.0,23.0,36.0,163.3,19.5,441.3,2320.2,85.5,3.2,24.9,38.9
2002,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16546,41.0,2.0,62.0,274.0,11.0,0.0,2.0,4.0,247.8,12.1,374.7,1656.0,66.5,0.0,12.1,24.2
2002,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19825,56.0,2.0,64.0,146.0,11.0,0.0,0.0,7.0,282.5,10.1,322.8,736.4,55.5,0.0,0.0,35.3
2002,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,918864,843.0,158.0,2463.0,17671.0,963.0,10.0,218.0,175.0,91.7,17.2,268.0,1923.1,104.8,1.1,23.7,19.0
2002,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19339,123.0,7.0,107.0,319.0,43.0,0.0,1.0,9.0,636.0,36.2,553.3,1649.5,222.3,0.0,5.2,46.5
2002,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6799,15.0,2.0,52.0,95.0,0.0,0.0,0.0,2.0,220.6,29.4,764.8,1397.3,0.0,0.0,0.0,29.4
2002,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34309,127.0,12.0,236.0,732.0,48.0,0.0,4.0,19.0,370.2,35.0,687.9,2133.6,139.9,0.0,11.7,55.4
2002,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21490,24.0,3.0,101.0,272.0,19.0,1.0,7.0,12.0,111.7,14.0,470.0,1265.7,88.4,4.7,32.6,55.8
2002,27,53.0,Ford,11,Central,Mostly Urban,41.8,14087,21.0,0.0,62.0,137.0,6.0,1.0,0.0,6.0,149.1,0.0,440.1,972.5,42.6,7.1,0.0,42.6
2002,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,38842,155.0,6.0,293.0,551.0,54.0,0.0,7.0,16.0,399.1,15.4,754.3,1418.6,139.0,0.0,18.0,41.2
2002,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37488,153.0,15.0,205.0,764.0,31.0,0.0,3.0,32.0,408.1,40.0,546.8,2038.0,82.7,0.0,8.0,85.4
2002,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6175,9.0,0.0,34.0,69.0,5.0,0.0,0.0,1.0,145.7,0.0,550.6,1117.4,81.0,0.0,0.0,16.2
2002,31,61.0,Greene,7,Central,Mostly Rural,70.8,14588,60.0,4.0,76.0,88.0,10.0,0.0,0.0,1.0,411.3,27.4,521.0,603.2,68.5,0.0,0.0,6.9
2002,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,38624,23.0,6.0,123.0,746.0,32.0,0.0,1.0,7.0,59.5,15.5,318.5,1931.4,82.9,0.0,2.6,18.1
2002,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8370,24.0,0.0,63.0,101.0,6.0,0.0,0.0,0.0,286.7,0.0,752.7,1206.7,71.7,0.0,0.0,0.0
2002,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19590,56.0,7.0,96.0,201.0,18.0,2.0,0.0,3.0,285.9,35.7,490.0,1026.0,91.9,10.2,0.0,15.3
2002,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4701,30.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,638.2,0.0,42.5,170.2,63.8,0.0,0.0,0.0
2002,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8103,1.0,1.0,38.0,100.0,7.0,0.0,0.0,0.0,12.3,12.3,469.0,1234.1,86.4,0.0,0.0,0.0
2002,37,73.0,Henry,14,Central,Mostly Rural,50.3,50166,50.0,3.0,289.0,1027.0,23.0,1.0,4.0,29.0,99.7,6.0,576.1,2047.2,45.8,2.0,8.0,57.8
2002,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30698,111.0,0.0,98.0,310.0,13.0,0.0,1.0,14.0,361.6,0.0,319.2,1009.8,42.3,0.0,3.3,45.6
2002,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58577,242.0,25.0,615.0,1675.0,60.0,2.0,86.0,58.0,413.1,42.7,1049.9,2859.5,102.4,3.4,146.8,99.0
2002,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9972,46.0,0.0,24.0,77.0,6.0,0.0,0.0,3.0,461.3,0.0,240.7,772.2,60.2,0.0,0.0,30.1
2002,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40028,244.0,5.0,372.0,1206.0,63.0,2.0,41.0,35.0,609.6,12.5,929.3,3012.9,157.4,5.0,102.4,87.4
2002,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21898,48.0,3.0,110.0,436.0,18.0,0.0,2.0,6.0,219.2,13.7,502.3,1991.0,82.2,0.0,9.1,27.4
2002,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22305,33.0,14.0,81.0,249.0,13.0,0.0,1.0,17.0,147.9,62.8,363.1,1116.3,58.3,0.0,4.5,76.2
2002,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12715,37.0,1.0,29.0,95.0,8.0,0.0,0.0,11.0,291.0,7.9,228.1,747.1,62.9,0.0,0.0,86.5
2002,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,440157,847.0,85.0,1983.0,8722.0,595.0,27.0,279.0,147.0,192.4,19.3,450.5,1981.6,135.2,6.1,63.4,33.4
2002,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,105416,232.0,33.0,577.0,2595.0,128.0,6.0,100.0,71.0,220.1,31.3,547.4,2461.7,121.4,5.7,94.9,67.4
2002,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,61755,76.0,13.0,230.0,1085.0,33.0,1.0,11.0,13.0,123.1,21.1,372.4,1756.9,53.4,1.6,17.8,21.1
2002,48,95.0,Knox,9,Central,Mostly Urban,24.3,54650,180.0,4.0,341.0,1577.0,61.0,0.0,28.0,25.0,329.4,7.3,624.0,2885.6,111.6,0.0,51.2,45.7
2002,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,671443,931.0,75.0,2064.0,11421.0,787.0,8.0,295.0,208.0,138.7,11.2,307.4,1701.0,117.2,1.2,43.9,31.0
2002,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111504,194.0,33.0,576.0,2194.0,114.0,2.0,25.0,46.0,174.0,29.6,516.6,1967.6,102.2,1.8,22.4,41.3
2002,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16042,19.0,0.0,19.0,94.0,2.0,2.0,0.0,4.0,118.4,0.0,118.4,586.0,12.5,12.5,0.0,24.9
2002,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35477,68.0,8.0,236.0,715.0,39.0,0.0,4.0,37.0,191.7,22.5,665.2,2015.4,109.9,0.0,11.3,104.3
2002,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39111,41.0,4.0,153.0,630.0,26.0,1.0,2.0,18.0,104.8,10.2,391.2,1610.8,66.5,2.6,5.1,46.0
2002,54,107.0,Logan,11,Central,Mostly Urban,39.9,30713,114.0,7.0,215.0,701.0,50.0,0.0,10.0,6.0,371.2,22.8,700.0,2282.4,162.8,0.0,32.6,19.5
2002,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32813,156.0,6.0,199.0,446.0,16.0,2.0,3.0,26.0,475.4,18.3,606.5,1359.2,48.8,6.1,9.1,79.2
2002,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,278222,303.0,45.0,799.0,4517.0,128.0,3.0,29.0,70.0,108.9,16.2,287.2,1623.5,46.0,1.1,10.4,25.2
2002,57,113.0,McLean,11,Central,Mostly Urban,16.5,155630,544.0,28.0,1122.0,3456.0,165.0,4.0,120.0,110.0,349.5,18.0,720.9,2220.7,106.0,2.6,77.1,70.7
2002,58,115.0,Macon,6,Central,Mostly Urban,15.3,111980,373.0,72.0,1726.0,3184.0,203.0,8.0,177.0,75.0,333.1,64.3,1541.3,2843.4,181.3,7.1,158.1,67.0
2002,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48769,79.0,5.0,172.0,686.0,34.0,1.0,2.0,12.0,162.0,10.3,352.7,1406.6,69.7,2.1,4.1,24.6
2002,60,119.0,Madison,3,Southern,Mostly Urban,13.3,261346,772.0,63.0,2152.0,6045.0,720.0,10.0,231.0,197.0,295.4,24.1,823.4,2313.0,275.5,3.8,88.4,75.4
2002,61,121.0,Marion,4,Southern,Mostly Urban,45.1,40893,64.0,5.0,270.0,1208.0,69.0,1.0,10.0,19.0,156.5,12.2,660.3,2954.1,168.7,2.4,24.5,46.5
2002,62,123.0,Marshall,10,Central,Completely Rural,100.0,12941,8.0,0.0,31.0,80.0,1.0,0.0,1.0,0.0,61.8,0.0,239.5,618.2,7.7,0.0,7.7,0.0
2002,63,125.0,Mason,8,Central,Mostly Rural,77.5,15851,79.0,6.0,78.0,263.0,15.0,0.0,0.0,8.0,498.4,37.9,492.1,1659.2,94.6,0.0,0.0,50.5
2002,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15103,62.0,0.0,105.0,364.0,34.0,1.0,8.0,4.0,410.5,0.0,695.2,2410.1,225.1,6.6,53.0,26.5
2002,65,129.0,Menard,8,Central,Mostly Rural,75.7,12473,31.0,0.0,50.0,85.0,4.0,0.0,0.0,3.0,248.5,0.0,400.9,681.5,32.1,0.0,0.0,24.1
2002,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16872,54.0,3.0,31.0,115.0,5.0,0.0,1.0,14.0,320.1,17.8,183.7,681.6,29.6,0.0,5.9,83.0
2002,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,29195,19.0,1.0,75.0,210.0,15.0,1.0,1.0,5.0,65.1,3.4,256.9,719.3,51.4,3.4,3.4,17.1
2002,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30440,77.0,6.0,168.0,412.0,41.0,0.0,0.0,10.0,253.0,19.7,551.9,1353.5,134.7,0.0,0.0,32.9
2002,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36064,88.0,11.0,346.0,668.0,37.0,2.0,21.0,20.0,244.0,30.5,959.4,1852.3,102.6,5.5,58.2,55.5
2002,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14267,26.0,1.0,37.0,100.0,5.0,0.0,0.0,5.0,182.2,7.0,259.3,700.9,35.0,0.0,0.0,35.0
2002,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,52138,40.0,3.0,195.0,819.0,26.0,1.0,6.0,17.0,76.7,5.8,374.0,1570.8,49.9,1.9,11.5,32.6
2002,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182453,758.0,101.0,2282.0,7083.0,996.0,14.0,407.0,221.0,415.4,55.4,1250.7,3882.1,545.9,7.7,223.1,121.1
2002,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22719,47.0,1.0,46.0,210.0,12.0,2.0,2.0,2.0,206.9,4.4,202.5,924.3,52.8,8.8,8.8,8.8
2002,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16162,15.0,1.0,57.0,138.0,9.0,0.0,1.0,4.0,92.8,6.2,352.7,853.9,55.7,0.0,6.2,24.7
2002,75,149.0,Pike,8,Central,Mostly Rural,72.3,16986,16.0,2.0,37.0,153.0,10.0,0.0,0.0,2.0,94.2,11.8,217.8,900.7,58.9,0.0,0.0,11.8
2002,76,151.0,Pope,1,Southern,Completely Rural,100.0,4292,3.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,69.9,0.0,139.8,186.4,23.3,0.0,0.0,0.0
2002,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7083,59.0,0.0,38.0,110.0,6.0,0.0,0.0,1.0,833.0,0.0,536.5,1553.0,84.7,0.0,0.0,14.1
2002,78,155.0,Putnam,10,Central,Completely Rural,100.0,6068,3.0,1.0,21.0,35.0,4.0,0.0,0.0,3.0,49.4,16.5,346.1,576.8,65.9,0.0,0.0,49.4
2002,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33273,55.0,7.0,121.0,273.0,23.0,0.0,0.0,10.0,165.3,21.0,363.7,820.5,69.1,0.0,0.0,30.1
2002,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16155,29.0,9.0,135.0,412.0,29.0,0.0,1.0,7.0,179.5,55.7,835.7,2550.3,179.5,0.0,6.2,43.3
2002,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,148140,557.0,48.0,1067.0,4404.0,245.0,3.0,122.0,89.0,376.0,32.4,720.3,2972.9,165.4,2.0,82.4,60.1
2002,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,257123,2442.0,94.0,2640.0,6584.0,1566.0,37.0,408.0,223.0,949.7,36.6,1026.7,2560.6,609.0,14.4,158.7,86.7
2002,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26269,68.0,2.0,154.0,447.0,37.0,1.0,6.0,3.0,258.9,7.6,586.2,1701.6,140.9,3.8,22.8,11.4
2002,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,191486,1245.0,76.0,2258.0,7609.0,463.0,7.0,394.0,167.0,650.2,39.7,1179.2,3973.7,241.8,3.7,205.8,87.2
2002,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6998,7.0,0.0,23.0,58.0,0.0,0.0,0.0,2.0,100.0,0.0,328.7,828.8,0.0,0.0,0.0,28.6
2002,86,171.0,Scott,7,Central,Completely Rural,100.0,5452,15.0,1.0,28.0,49.0,2.0,0.0,0.0,0.0,275.1,18.3,513.6,898.8,36.7,0.0,0.0,0.0
2002,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22490,28.0,1.0,126.0,134.0,12.0,0.0,0.0,5.0,124.5,4.4,560.2,595.8,53.4,0.0,0.0,22.2
2002,88,175.0,Stark,10,Central,Completely Rural,100.0,6255,17.0,1.0,32.0,73.0,2.0,3.0,0.0,0.0,271.8,16.0,511.6,1167.1,32.0,48.0,0.0,0.0
2002,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48034,105.0,9.0,344.0,1599.0,23.0,0.0,33.0,28.0,218.6,18.7,716.2,3328.9,47.9,0.0,68.7,58.3
2002,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,128107,293.0,17.0,658.0,2411.0,111.0,0.0,32.0,69.0,228.7,13.3,513.6,1882.0,86.6,0.0,25.0,53.9
2002,91,181.0,Union,1,Southern,Mostly Rural,65.9,18108,9.0,2.0,69.0,180.0,6.0,1.0,2.0,7.0,49.7,11.0,381.0,994.0,33.1,5.5,11.0,38.7
2002,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,82909,413.0,27.0,895.0,2864.0,95.0,3.0,74.0,78.0,498.1,32.6,1079.5,3454.4,114.6,3.6,89.3,94.1
2002,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12633,38.0,2.0,77.0,236.0,3.0,0.0,0.0,2.0,300.8,15.8,609.5,1868.1,23.7,0.0,0.0,15.8
2002,94,187.0,Warren,9,Central,Mostly Urban,45.5,18327,48.0,0.0,122.0,413.0,23.0,0.0,3.0,11.0,261.9,0.0,665.7,2253.5,125.5,0.0,16.4,60.0
2002,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15084,51.0,1.0,55.0,179.0,15.0,0.0,2.0,4.0,338.1,6.6,364.6,1186.7,99.4,0.0,13.3,26.5
2002,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16914,64.0,4.0,76.0,276.0,31.0,0.0,0.0,6.0,378.4,23.6,449.3,1631.8,183.3,0.0,0.0,35.5
2002,97,193.0,White,2,Southern,Mostly Rural,62.0,15100,61.0,0.0,76.0,259.0,10.0,0.0,3.0,4.0,404.0,0.0,503.3,1715.2,66.2,0.0,19.9,26.5
2002,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60092,122.0,7.0,300.0,1189.0,77.0,2.0,12.0,47.0,203.0,11.6,499.2,1978.6,128.1,3.3,20.0,78.2
2002,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,555566,1044.0,159.0,2247.0,9256.0,771.0,15.0,277.0,175.0,187.9,28.6,404.5,1666.0,138.8,2.7,49.9,31.5
2002,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,62089,94.0,10.0,388.0,1433.0,107.0,3.0,14.0,21.0,151.4,16.1,624.9,2308.0,172.3,4.8,22.5,33.8
2002,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,282572,952.0,55.0,4415.0,12179.0,1511.0,24.0,573.0,248.0,336.9,19.5,1562.4,4310.1,534.7,8.5,202.8,87.8
2002,102,203.0,Woodford,11,Central,Mostly Rural,54.9,35698,62.0,3.0,127.0,302.0,19.0,1.0,2.0,13.0,173.7,8.4,355.8,846.0,53.2,2.8,5.6,36.4
2003,1,1.0,Adams,8,Central,Mostly Urban,32.6,67188,241.0,9.0,299.0,1299.0,55.0,4.0,15.0,28.0,358.7,13.4,445.0,1933.4,81.9,6.0,22.3,41.7
2003,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9038,80.0,6.0,70.0,166.0,2.0,2.0,11.0,8.0,885.2,66.4,774.5,1836.7,22.1,22.1,121.7,88.5
2003,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18062,34.0,2.0,63.0,239.0,14.0,0.0,1.0,2.0,188.2,11.1,348.8,1323.2,77.5,0.0,5.5,11.1
2003,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,46089,54.0,4.0,191.0,718.0,42.0,2.0,8.0,31.0,117.2,8.7,414.4,1557.9,91.1,4.3,17.4,67.3
2003,5,9.0,Brown,8,Central,Mostly Urban,41.1,6847,10.0,1.0,24.0,31.0,3.0,0.0,0.0,4.0,146.0,14.6,350.5,452.8,43.8,0.0,0.0,58.4
2003,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34958,57.0,3.0,141.0,394.0,20.0,0.0,1.0,10.0,163.1,8.6,403.3,1127.1,57.2,0.0,2.9,28.6
2003,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5097,21.0,0.0,19.0,22.0,1.0,0.0,0.0,0.0,412.0,0.0,372.8,431.6,19.6,0.0,0.0,0.0
2003,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16328,14.0,1.0,48.0,173.0,6.0,0.0,0.0,7.0,85.7,6.1,294.0,1059.5,36.7,0.0,0.0,42.9
2003,9,17.0,Cass,8,Central,Mostly Rural,52.1,13642,45.0,0.0,27.0,271.0,7.0,0.0,2.0,2.0,329.9,0.0,197.9,1986.5,51.3,0.0,14.7,14.7
2003,10,19.0,Champaign,6,Central,Mostly Urban,12.7,185280,1001.0,43.0,1857.0,4330.0,317.0,5.0,175.0,133.0,540.3,23.2,1002.3,2337.0,171.1,2.7,94.5,71.8
2003,11,21.0,Christian,4,Central,Mostly Urban,43.5,34944,69.0,6.0,104.0,494.0,28.0,0.0,4.0,22.0,197.5,17.2,297.6,1413.7,80.1,0.0,11.4,63.0
2003,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16819,20.0,1.0,63.0,150.0,11.0,0.0,1.0,8.0,118.9,5.9,374.6,891.8,65.4,0.0,5.9,47.6
2003,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14065,11.0,3.0,65.0,236.0,8.0,1.0,0.0,11.0,78.2,21.3,462.1,1677.9,56.9,7.1,0.0,78.2
2003,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35839,39.0,1.0,65.0,445.0,31.0,1.0,3.0,8.0,108.8,2.8,181.4,1241.7,86.5,2.8,8.4,22.3
2003,15,29.0,Coles,5,Central,Mostly Urban,24.3,52337,133.0,11.0,327.0,945.0,48.0,0.0,8.0,54.0,254.1,21.0,624.8,1805.6,91.7,0.0,15.3,103.2
2003,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5330484,23584.0,1373.0,37047.0,154040.0,30597.0,695.0,19761.0,2425.0,442.4,25.8,695.0,2889.8,574.0,13.0,370.7,45.5
2003,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19920,31.0,5.0,91.0,270.0,9.0,0.0,2.0,4.0,155.6,25.1,456.8,1355.4,45.2,0.0,10.0,20.1
2003,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10912,27.0,0.0,45.0,116.0,2.0,0.0,0.0,1.0,247.4,0.0,412.4,1063.0,18.3,0.0,0.0,9.2
2003,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,94804,188.0,15.0,423.0,2178.0,94.0,0.0,20.0,47.0,198.3,15.8,446.2,2297.4,99.2,0.0,21.1,49.6
2003,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16494,35.0,2.0,78.0,338.0,16.0,3.0,3.0,11.0,212.2,12.1,472.9,2049.2,97.0,18.2,18.2,66.7
2003,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19729,59.0,7.0,97.0,206.0,10.0,0.0,2.0,5.0,299.1,35.5,491.7,1044.1,50.7,0.0,10.1,25.3
2003,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,920457,764.0,184.0,2475.0,17652.0,943.0,6.0,254.0,171.0,83.0,20.0,268.9,1917.7,102.4,0.7,27.6,18.6
2003,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19124,125.0,5.0,141.0,304.0,55.0,1.0,1.0,11.0,653.6,26.1,737.3,1589.6,287.6,5.2,5.2,57.5
2003,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6792,30.0,3.0,27.0,82.0,2.0,0.0,0.0,2.0,441.7,44.2,397.5,1207.3,29.4,0.0,0.0,29.4
2003,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34422,81.0,5.0,162.0,685.0,28.0,1.0,3.0,11.0,235.3,14.5,470.6,1990.0,81.3,2.9,8.7,32.0
2003,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21086,16.0,2.0,115.0,281.0,23.0,0.0,1.0,12.0,75.9,9.5,545.4,1332.6,109.1,0.0,4.7,56.9
2003,27,53.0,Ford,11,Central,Mostly Urban,41.8,14034,23.0,2.0,40.0,136.0,7.0,0.0,0.0,6.0,163.9,14.3,285.0,969.1,49.9,0.0,0.0,42.8
2003,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,38958,169.0,3.0,276.0,557.0,71.0,0.0,9.0,12.0,433.8,7.7,708.5,1429.7,182.2,0.0,23.1,30.8
2003,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37516,136.0,4.0,216.0,718.0,51.0,0.0,3.0,57.0,362.5,10.7,575.8,1913.9,135.9,0.0,8.0,151.9
2003,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6148,28.0,1.0,41.0,106.0,3.0,0.0,0.0,0.0,455.4,16.3,666.9,1724.1,48.8,0.0,0.0,0.0
2003,31,61.0,Greene,7,Central,Mostly Rural,70.8,14339,46.0,6.0,48.0,65.0,7.0,0.0,0.0,5.0,320.8,41.8,334.8,453.3,48.8,0.0,0.0,34.9
2003,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,39414,23.0,2.0,120.0,698.0,33.0,1.0,7.0,8.0,58.4,5.1,304.5,1770.9,83.7,2.5,17.8,20.3
